URL,Lat,Lng,coords_approx
https://canbatllo.org/cb/la-cantina-lab/,41.36,2.13,False
https://lacarmelaverdulera.wordpress.com/,41.42,2.15,False
https://lacebollaroja.wordpress.com/,41.43,2.17,False
https://lacuinaquecanta.org/,41.38,2.15,False
https://ladeskomunal.coop/la-deskomunal/,41.37,2.13,False
https://laescocesa.org/es/programa/casa%20de%20semillas,41.41,2.2,False
https://lafeixa.cat/,41.4,2.15,False
https://cooperativalafresca.blogspot.com/,41.4,2.15,False
https://lagarangola.wordpress.com/,41.4,2.16,False
https://www.garroferadesants.coop/,41.36,2.13,False
https://www.la-merienda.org/,41.39,2.16,False
https://www.barcelona.cat/casalsdebarri/espai210/ca/content/la-nevera-solid%C3%A0ria,41.4,2.17,False
https://www.laruraldecollserola.com/,41.45,2.05,False
https://lasardinetadelabarceloneta.wordpress.com/,41.38,2.19,False
https://www.latavella.cat/,41.3851,2.1734,True
https://rosadefoc.info/la-tofona/,41.39,2.2,False
https://verdurita.wordpress.com/,41.39,2.2,False
https://www.laveganeria.com/es/la-veganeria,41.38,2.17,False
https://les48h.cat/qui-som-replantem/,41.38,2.18,False
https://leshorteres.wordpress.com/,41.38,2.18,False
https://www.lesrefardes.coop/es/quienes-somos/somos-red,41.69,1.97,False
https://lesverduresderoxanne.wordpress.com/,41.4,2.15,False
https://lesvinyesdecanroquetes.blogspot.com.es/,41.44,2.18,False
https://manjaretti.org/ca/,41.4,2.15,False
https://ajuntament.barcelona.cat/ecologiaurbana/ca/mans-al-verd,41.4,2.15,False
https://www.marinafigueroa.com/,41.37,2.16,False
https://massabarcelona.com/,41.37,2.16,False
https://www.meals4hope.org/es/que-hacemos,41.3851,2.1734,True
https://menjaactuaimpacta.org/,41.31,2.08,False
https://menjadorcalarosa.cat/,41.42,2.18,False
https://ateneubnord.cat/menjador-solidari-gregal/,41.41,2.21,False
https://www.fundacioroure.org/,41.38,2.18,False
https://agorgmarbdn.cat/,41.45,2.24,False
https://mihuertaya.com/,41.3851,2.1734,True
https://ajuntament.barcelona.cat/casalsdebarri/es/noticia/nevera-solidaria-un-proyecto-comunitario-que-conciencia-sobre-el-despilfarro-alimenticio-en-sagrada-familia_1290736,41.3851,2.1734,True
https://ateneuharmonia.cat/lateneu/torna-la-nevera-solidaria/,41.4349237,2.1916801,False
https://casalbarrieamp.org/projectes-2/projectes/nevera-solidaria/,41.38,2.14,False
https://ca.nutricionsinfronteras.org/,41.3864709,2.1459602,False
https://olioapp.com/es,41.38,2.17,False
https://opcions.org/es/compostaje-comunitario,41.3915221,2.1746289,False
https://www.ordendemalta.es/esp/exclusion/delegacion-cataluna,41.3851,2.1734,True
https://paisanaje.org/linea-de-trabajo/lujo-comunal,41.3851,2.1734,True
https://pamapam.org/,41.39,2.17,False
https://www.panxacontenta.org/,41.37,2.13,False
https://www.santaagnes.com/EsglesiaCatolica.php?pg=Share&from=Aquesta%20Setmana&article=A6B5E087-C4EA-4460-B262-25B59F5A067F&lg=SP,41.4,2.14,False
https://parroquiasagradafamilia.cat/es/vivir-la-caridad/disa,41.4,2.18,False
https://www.wearephenix.com/es/,41.39,2.15,False
https://pinyolvermell.wordpress.com/,41.39,2.15,False
https://planb.org.es/,41.3851,2.1734,True
https://aprofitemelsaliments.org/,41.39,2.16,False
https://www.pontalimentari.org/,41.39,2.16,False
https://ajuntament.barcelona.cat/ecologiaurbana/ca/pla-buits/espais-en-actiu/portam-a-lhort,41.43,2.17,False
https://www.terrassa.cat/horts,41.39,2.15,False
https://www.fundaciocatalunya-lapedrera.com/ca/dina-companyia,41.39,2.15,False
https://www.alimentaciosostenible.barcelona/ca/que-fem/projecte-alimenta,41.4,2.12,False
https://abd.ong/programas/proyecto-fenix/,41.4,2.12,False
https://botiga.queviure.cat/,41.36,2.11,False
https://www.quierocambiarlo.es/blog/trueques-y-cambios-en-espana,41.41,2.16,False
https://espaiquiro.wordpress.com/,41.41,2.16,False
https://www.graciaparticipa.cat/,41.38,2.18,False
https://ajuntament.barcelona.cat/espaisverds/es/participa/mans-al-verd/red-de-huertos-municipales,41.3851,2.1734,True
https://www.remenat.org/,41.3851,2.1734,True
https://www.restaurantlapau.com/en/,41.3819988,2.1765456,False
https://www.rauxa.org/rauxa.htm,41.4,2.16,False
https://www.revolta.cat/,41.4,2.16,False
https://www.rezero.cat/,41.39,2.16,False
https://www.ridorta.cat/Ridorta._Grup_de_consum_ecologic_dHorta/Inici.html,41.43,2.15,False
https://www.ruralitzem.cat/,41.37,2.16,False
https://www.santegidio.org/pageID/30820/langID/es/COMEDOR-PARA-LOS-POBRES-DE-BARCELONA.html,41.37,2.16,False
https://scienceandcookingworldcongress.com/ca/,41.38,2.16,False
https://ajuntament.barcelona.cat/ecologiaurbana/ca/sembra-natura,41.4,2.15,False
https://ajuntament.barcelona.cat/serveissocials/es/canal/menjadors-socials,41.3851,2.1734,True
https://slowfood.barcelona/index.php,41.37,2.17,False
https://socialfooding.org/,41.39,2.12,False
https://www.solivida.cat/,41.39,2.12,False
https://tma.es/contenedor-solidario,41.3851,2.1734,True
https://www.talkualfoods.com/,41.4,2.16,False
https://tarpunacoop.org/,41.4,2.16,False
https://www.tempsicompromis.org/es/actividades/atencion-social/donaciones.html,41.42,2.17,False
https://www.terrapagesa.cat/ca,41.35,2.14,False
https://thehonestfoodcollective.org/,41.39,2.19,False
https://www.torrelasagrera.cat/projectes-comunitaris/lhort-de-la-torre,41.42,2.19,False
https://ajuntament.barcelona.cat/sants-montjuic/es/el-distrito-y-sus-barrios/el-poble-sec/agenda/taula-d-intercanvi-autogestionat-99400408624,41.35,2.14,False
https://aspasim.es/comunitat/un-hort-per-a-tothom,41.41,2.1,False
https://fundaciogune.org/portfolio/urban-brots/,41.4,2.14,False
https://userda-9.blogspot.com/,41.44,2.18,False
https://pamapam.org/directori/valldures/,41.41,2.14,False
https://vidasana.org/,41.4,2.15,False
https://rosadefoc.info/xarxa-dintercanvi-xaingra/,41.4,2.15,False
https://canbatllo.org/cb/xarxa-daliments/,41.36,2.13,False
https://xarxalimentsgracia.wordpress.com/,41.4,2.16,False
https://www.instagram.com/xarxa.alimentslc/,41.38,2.13,False
https://ateneullibertarigracia.wordpress.com/projectes/,41.4,2.15,False
https://xarxaconsum.org/es/mercados-de-campesinos,41.3992676,2.1648581,False
https://ajuntament.barcelona.cat/centrescivics/es/activitat/breve-guia-de-huertos-urbanos,41.39,2.16,False
https://www.barcelona.cat/barcelonainclusiva/ca/xarxa15.html,41.39,2.16,False
https://www.zerowastebcn.com/,41.4,2.17,False
https://plataformazeo.com/es/recuperar-verduras-feas-ayuda-a-combatir-el-cambio-climatico,41.3851,2.1734,True
https://www.barcelona.cat/infobarcelona/es/tema/ayuntamiento/recogida-de-alimentos-y-productos-basicos-en-catorce-bibliotecas-para-los-afectados-para-los-aguaceros_1450124.html,41.3851,2.1734,True
https://consumoresponsable.org/desperdicioalimentario/buenas-practicas/95-programa-profit-gestion-responsable-de-alimentos-consum,41.38,2.04,False
https://femcompost.org/,41.39,2.17,False
https://www.huertos.org/2013/03/huertos-compartidos,41.3851,2.1734,True
https://www.permaculturactiva.com/10-11-diciembre-curso-de-introduccioacuten-a-la-permacultura-urbana-en-barcelona.html,41.3851,2.1734,True
https://ajuntament.barcelona.cat/serveissocials/es/canal/apats-en-companyia,41.3851,2.1734,True
