URL,Lat,Lng,coords_approx
https://www.goodgym.org/happenings/social-scrub-up-at-brighton-community-kitchen-feb65282-4b03-4952-82e5-887d6804818f,50.82,-0.14,False
https://greenwellbeingalliance.org.uk/project/brighton-hove-food-partnership,50.82,-0.13,False
https://growinghollingdean.org.uk/2024/12/17/want-to-be-part-of-something-new-in-2025-help-plan-and-plant-edible-garden-beds-in-hollingdean-park,50.84,-0.19,False
https://www.hangletonfoodbank.org/,50.84,-0.19,False
https://www.hasl.org.uk/local-sustainable-food,50.8225,-0.1372,True
https://hanover-action.org.uk/home/actions-and-events,50.8225,-0.1372,True
https://www.hrbc.org.uk/socialaction,50.82,-0.16,False
https://impact-initiatives.org.uk/services/food-services,50.8212455,-0.1418472,False
https://www.infinityfoodsretail.coop/seedy-sunday-2022,50.8314714,-0.1353123,False
https://www.lovefoodsharefood.org/,50.8225,-0.1372,True
https://lunchpositive.org/,50.8256989,-0.1423297,False
https://moulsecoombforestgarden.org/,50.8225,-0.1372,True
https://nurturethroughnature.org/,50.86,-0.12,False
https://theoldboat.co.uk/community-projects,50.86,-0.12,False
https://www.onegardenbrighton.com/community/volunteer,50.86,-0.09,False
https://about.openfoodnetwork.org.uk/sussex-grazed,50.82,-0.14,False
https://www.phoenixfood.org/,50.8286638,-0.133526,False
https://realfarming.org/programmes/food-justice/ready-healthy-eat,50.8225,-0.1372,True
https://www.sharingskills.co.uk/food/community-food-growing,50.8225,-0.1372,True
https://www.seedsovereignty.info/gathering-the-seed-community-a-conversation-with-seedy-sunday,50.8225,-0.1372,True
https://community21.org/partners/resource/directory/food/9796,50.84,-0.13,False
https://emmaus-europe.org/language/en/emmaus-brighton-hove-a-botanical-wonderland-in-portslade,50.8225,-0.1372,True
https://www.sussexsurplus.org/about,50.82,-0.14,False
https://www.sustainablefoodplaces.org/case_studies/1299,50.82,-0.14,False
https://www.givefood.org.uk/needs/at/brighton/donationpoint/tesco-hove,50.82,-0.17,False
https://thebiglemon.com/2014/04/28/help-the-homeless-fill-the-box,50.81,-0.1,False
https://foodwastecollective.blogspot.com/,50.8225,-0.1372,True
https://mepbrighton.com/horticultural-skills,50.8225,-0.1372,True
https://www.salvationarmy.org.uk/hove,50.83,-0.13,False
https://www.thevillagefoodbank.org/,50.83,-0.13,False
https://www.tttb.org.uk/covid-19,50.8225,-0.1372,True
https://togetherinsussex.org.uk/areas-of-work/food-poverty,50.8225,-0.1372,True
https://www.ukharvest.org.uk/education/get-support/food-support,50.81,-0.12,False
https://www.voicesinexile.org/,50.81,-0.12,False
https://wealdallotmentgardeners.home.blog/,50.84,-0.18,False
https://www.sussex.ics.nhs.uk/refugeehelp/weald-community-fridge,50.87,-0.08,False
https://womeninthefoodindustry.com/women-in-food-design-collaborate-to-support-nhs-lewes,50.8225,-0.1372,True
https://www.ymcadlg.org/ymca-food-market-everything-you-need-to-know,50.82,-0.16,False
https://www.ymcadlg.org/ymca-yac-brighton-open-a-sustainable-food-market,50.82,-0.16,False
